url,id_inmueble,precio,titulo,tipo_inmueble,calle,colonia,alcaldia,cp,recamaras,banos,m2_construidos,estacionamientos,antiguedad,amenidades,precio_m2_colonia,latitud,longitud,fecha_extraccion
https://propiedades.com/inmuebles/departamento-en-venta-calle-rio-grijalva-35-cuauhtemoc-06500-ciudad-de-mexico-cdmx-35-cuauhtemoc-df-30357714#pagina=28&tipos=residencial-venta&area=df&pos=42,30521402.0,6850000.0,"Venta de departamento Calle Río Grijalva 35, Cuauhtémoc, 06500 Ciudad de México, CDMX #35, Colonia Cuauhtémoc, C.P. 06500",Departamento,,Cuauhtémoc,Cuauhtémoc,6500.0,2.0,2.0,35.0,,1.0,[],60120.0,19.43263,-99.133178,2025-11-30 04:13:35
https://propiedades.com/inmuebles/departamento-en-venta-departamento-con-3-recamaras-y-jardin-en-condesa-en-preventa-condesa-df-28558471#pagina=3&tipos=residencial-venta&area=df&pos=3,29883961.0,15447744.0,"Venta departamento en DEPARTAMENTO CON 3 RECAMARAS Y JARDIN EN CONDESA EN PREVENTA, Colonia Condesa, C.P. 06140",Departamento,,Condesa,Cuauhtémoc,6140.0,3.0,2.0,41.0,2.0,,['Cisterna'],62600.0,19.414864,-99.176429,2025-11-30 04:13:50
https://propiedades.com/inmuebles/departamento-en-venta-avenida-mexico-coyoacan-321-321-xoco-df-26922312#pagina=6&tipos=residencial-venta&area=df&pos=17,28592269.0,6295000.0,"Venta de departamento en Avenida México Coyoacán 321 #321Int. 1, Colonia Xoco, C.P. 03330",Departamento,"Benito Juárez, Ciudad de México",Xoco,Coyoacán,3330.0,3.0,2.0,120.0,,6.0,"['Cisterna', 'Telefonía', 'Aire acondicionado']",51810.0,19.358592,-99.163484,2025-11-30 04:14:09
https://propiedades.com/inmuebles/departamento-en-venta-calz-san-juan-de-aragon-dm-nacional-san-pedro-el-chico-07480-ciudad-de-mexico-cdmx-san-pedro-el-chico-df-30494924#pagina=34&tipos=residencial-venta&area=df&pos=41,30519414.0,2037000.0,"Departamento disponible en venta en Calz. San Juan de Aragón, DM Nacional, San Pedro el Chico, 07480 Ciudad de México, CDMX, Colonia San Pedro El Chico, C.P. 07480",Departamento,Calzada San Juan de Aragón,San Pedro el Chico,Desconocida,7480.0,2.0,1.0,57.0,1.0,,[],24590.0,,,2025-11-30 04:14:29
https://propiedades.com/inmuebles/departamento-en-venta-av-pdte-plutarco-elias-calles-portales-oriente-ciudad-de-mexico-cdmx-miravalle-df-30230115#pagina=30&tipos=residencial-venta&area=df&pos=19,30354562.0,4000000.0,"Departamento disponible en venta en Av. Pdte. Plutarco Elías Calles, Portales Oriente, Ciudad de México, CDMX, Colonia Miravalle, C.P. 03580",Departamento,"Portales Oriente, Ciudad de México",Miravalle,Desconocida,3580.0,2.0,2.0,72.0,1.0,1.0,[],39680.0,,,2025-11-30 04:14:45
https://propiedades.com/inmuebles/departamento-en-venta-segunda-cerrada-guillermo-prieto-sn-san-pedro-df-30359747#pagina=14&tipos=residencial-venta&area=df&pos=45,30327533.0,3000000.0,"Departamento disponible en venta en Segunda Cerrada Guillermo Prieto #S/N, Colonia San Pedro, C.P. 05030",Departamento,"Cuajimalpa de Morelos, Ciudad de México",San Pedro,Azcapotzalco,5030.0,2.0,2.0,35.0,2.0,12.0,[],35450.0,19.487482,-99.212095,2025-11-30 04:15:01
https://propiedades.com/inmuebles/departamento-en-venta-filadelfia-napoles-df-28972526#pagina=4&tipos=residencial-venta&area=df&pos=22,30581717.0,4100400.0,"Venta de departamento Filadelfia, Colonia Napoles, C.P. 03810",Departamento,,Napoles,Desconocida,3810.0,2.0,2.0,30.0,1.0,,[],51830.0,,,2025-11-30 04:15:20
https://propiedades.com/inmuebles/departamento-en-venta-c-colina-97-amp-aguilas-alvaro-obregon-01759-ciudad-de-mexico-cdmx-97-ampliacion-las-aguilas-df-30439995#pagina=6&tipos=residencial-venta&area=df&pos=41,30595068.0,3067000.0,"Venta de departamento C. Colina 97, Amp Águilas, Álvaro Obregón, 01759 Ciudad de México, CDMX #97, Colonia Ampliación Las Aguilas, C.P. 01759",Departamento,,Ampliación las Aguilas,Álvaro Obregón,1759.0,2.0,2.0,82.0,2.0,10.0,['Cisterna'],40690.0,19.35682,-99.220788,2025-11-30 04:15:37
https://propiedades.com/inmuebles/departamento-en-venta-norte-25-moctezuma-2a-seccion-df-30126314#pagina=19&tipos=residencial-venta&area=df&pos=21,30430129.0,2990000.0,"Departamento en venta disponible en Norte 25, Colonia Moctezuma 2a Sección, C.P. 15530",Departamento,Avenida Oceanía y a unos pasos de tiendas de autoservicio como Aurrera,Moctezuma Ii Sección,Venustiano Carranza,15530.0,3.0,2.0,60.0,,11.0,[],24330.0,19.435929,-99.102544,2025-11-30 04:15:52
https://propiedades.com/inmuebles/casa-en-venta-calle-5-san-pedro-de-los-pinos-df-29424276#pagina=21&tipos=residencial-venta&area=df&pos=32,28872859.0,7000000.0,"Venta de casa Calle 5, Colonia San Pedro de los Pinos, C.P. 03800",Casa,Calle 5,San Pedro de los Pinos,Desconocida,3800.0,2.0,2.0,0.0,2.0,,[],35520.0,,,2025-11-30 04:16:10
https://propiedades.com/inmuebles/departamento-en-venta-tiziano-90-alfonso-xiii-df-30453580#pagina=8&tipos=residencial-venta&area=df&pos=25,30446637.0,3600000.0,"Venta de departamento Tiziano #90, Colonia Alfonso XIII, C.P. 01460",Departamento,,Alfonso Xiii,Desconocida,1460.0,3.0,3.0,,,33.0,"['Cisterna', 'Telefonía']",24370.0,,,2025-11-30 04:16:47
https://propiedades.com/inmuebles/departamento-en-venta-penthouse-con-roof-privado-en-santa-maria-la-ribera-santa-maria-la-ribera-df-30445074#pagina=6&tipos=residencial-venta&area=df&pos=12,30456511.0,6300000.0,"Se vende departamento PENTHOUSE CON ROOF PRIVADO EN SANTA MARIA LA RIBERA, Colonia Santa Maria La Ribera, C.P. 06400",Departamento,Santa Maria LA Ribera,Santa Maria la Ribera,Desconocida,6400.0,2.0,2.0,109.0,1.0,,[],36890.0,,,2025-11-30 04:17:06
https://propiedades.com/inmuebles/departamento-en-venta-c-gabino-barreda-89-san-rafael-cuauhtemoc-06470-ciudad-de-mexico-cdmx-89-san-rafael-df-30553834#pagina=28&tipos=residencial-venta&area=df&pos=30,30563222.0,5350000.0,"Venta de departamento C. Gabino Barreda 89, San Rafael, Cuauhtémoc, 06470 Ciudad de México, CDMX #89, Colonia San Rafael, C.P. 06470",Departamento,,San Rafael,Cuauhtémoc,6470.0,2.0,2.0,64.0,1.0,1.0,[],44580.0,19.437945,-99.162422,2025-11-30 04:17:24
https://propiedades.com/inmuebles/casa-en-venta-palma-san-andres-totoltepec-df-29494214#pagina=33&tipos=residencial-venta&area=df&pos=39,30471412.0,6900000.0,"Venta de casa Palma , Colonia San Andrés Totoltepec, C.P. 14400",Casa,,San Andrés Totoltepec,Azcapotzalco,14400.0,3.0,4.0,252.0,,36.0,['Cisterna'],13420.0,19.483891,-99.184394,2025-11-30 04:17:37
https://propiedades.com/inmuebles/departamento-en-venta-rafael-martinez-sn-independencia-df-29790997#pagina=6&tipos=residencial-venta&area=df&pos=18,30096822.0,3300000.0,"Se vende departamento en Rafael Martinez #s/n, Colonia Independencia, C.P. 03630",Departamento,Rafael Martinez #s/n,Independencia,Desconocida,3630.0,2.0,2.0,,1.0,12.0,['Cisterna'],37120.0,,,2025-11-30 04:17:54
https://propiedades.com/inmuebles/departamento-en-venta-polanco-polanco-iv-seccion-df-29239010#pagina=20&tipos=residencial-venta&area=df&pos=9,29397428.0,13500000.0,"Venta departamento en Polanco, Colonia Polanco IV Sección, C.P. 11550",Departamento,Polanco,Polanco Iv Sección,Miguel Hidalgo,11550.0,3.0,2.0,170.0,2.0,13.0,[],84460.0,19.431891,-99.194951,2025-11-30 04:18:25
https://propiedades.com/inmuebles/casa-en-venta-fuerte-de-loreto-ejercito-de-oriente-zona-penon-df-29799738#pagina=23&tipos=residencial-venta&area=df&pos=42,30253527.0,1730000.0,"Venta de casa Fuerte de loreto, Colonia Ejercito de Oriente Zona Peñon, C.P. 09239",Casa,,Ejercito de Oriente Zona Peñon,Desconocida,9239.0,3.0,1.0,,,38.0,[],14880.0,,,2025-11-30 04:18:42
https://propiedades.com/inmuebles/casa-en-venta-sierra-madre-oriental-140-pradera-i-secc-gustavo-a-madero-07500-ciudad-de-mexico-cdmx-140-la-pradera-df-30473322#pagina=7&tipos=residencial-venta&area=df&pos=34,29132721.0,1410000.0,"Casa en venta, Sierra Madre Oriental 140, Pradera I Secc, Gustavo A. Madero, 07500 Ciudad de México, CDMX #140, Colonia La Pradera, C.P. 07500",Casa,Venta,La Pradera,Gustavo A. Madero,7500.0,3.0,2.0,160.0,1.0,30.0,"['Cisterna', 'Telefonía']",15090.0,19.473535,-99.077988,2025-11-30 04:18:58
https://propiedades.com/inmuebles/departamento-en-venta-departamento-con-3-recamaras-en-la-roma-norte-roma-norte-df-30554971#pagina=28&tipos=residencial-venta&area=df&pos=17,28832109.0,6000000.0,"Departamento disponible en venta en DEPARTAMENTO CON 3 RECAMARAS EN LA ROMA NORTE, Colonia Roma Norte, C.P. 06700",Departamento,Departamento CON 3 Recamaras EN LA Roma Norte,Roma Norte,Cuauhtémoc,6700.0,3.0,2.0,90.0,1.0,,['Cisterna'],54490.0,19.418323,-99.162565,2025-11-30 04:19:15
https://propiedades.com/inmuebles/casa-en-venta-venustiano-carranza-df-30555949#pagina=19&tipos=residencial-venta&area=df&pos=23,11971873.0,6120000.0,"Venta casa en , Colonia Venustiano Carranza, C.P. 15340",Casa,Avenida del Taller,Venustiano Carranza,Venustiano Carranza,15340.0,2.0,1.0,,2.0,,[],15230.0,19.413628,-99.123293,2025-11-30 04:19:32
https://propiedades.com/inmuebles/departamento-en-venta-filadelfia-napoles-df-28972523#pagina=4&tipos=residencial-venta&area=df&pos=29,30161920.0,4100400.0,"Departamento disponible en venta en Filadelfia, Colonia Napoles, C.P. 03810",Departamento,Filadelfia,Napoles,Desconocida,3810.0,2.0,2.0,30.0,1.0,,[],51830.0,,,2025-11-30 04:20:29
https://propiedades.com/inmuebles/casa-en-venta-cuauhtemoc-40-los-padres-la-magdalena-contreras-10340-ciudad-de-mexico-cdmx-40-los-padres-df-30518987#pagina=26&tipos=residencial-venta&area=df&pos=22,30309165.0,3203000.0,"Venta de casa en Cuauhtémoc 40, Los Padres, La Magdalena Contreras, 10340 Ciudad de México, CDMX #40, Colonia Los Padres, C.P. 10340",Casa,Cuauhtémoc 40,Los Padres,Cuauhtémoc,10340.0,8.0,2.0,,2.0,25.0,[],9090.0,19.320922,-99.248884,2025-11-30 04:20:46
https://propiedades.com/inmuebles/departamento-en-venta-san-andres-df-30569712#pagina=18&tipos=residencial-venta&area=df&pos=15,30201961.0,1705500.0,"Departamento disponible en venta en , Colonia San Andrés, C.P. 02240",Departamento,,San Andrés,Azcapotzalco,2240.0,2.0,1.0,52.0,0.0,26.0,[],13940.0,19.489206,-99.155478,2025-11-30 04:21:00
https://propiedades.com/inmuebles/casa-en-venta-roqueta-lomas-de-bezares-df-29737172#pagina=5&tipos=residencial-venta&area=df&pos=1,,135000000.0,"Venta casa en Roqueta, Colonia Lomas de Bezares, C.P. 11910",Casa,Roqueta,Lomas de Bezares,Desconocida,11910.0,4.0,,,,65.0,[],47970.0,,,2025-11-30 04:21:15
https://propiedades.com/inmuebles/casa-en-condominio-en-venta-cjon-de-soledad-29-san-nicolas-totolapan-la-magdalena-contreras-10900-ciudad-de-mexico-cdmx-29-san-nicolas-totolapan-df-30367208#pagina=27&tipos=residencial-venta&area=df&pos=24,30400608.0,6750000.0,"Se vende casa en condominio en Cjon. de Soledad 29, San Nicolás Totolapan, La Magdalena Contreras, 10900 Ciudad de México, CDMX #29, Colonia San Nicolás Totolapan, C.P. 10900",Casa,Condominio en Cjon. de Soledad 29,San Nicolás Totolapan,La Magdalena Contreras,10900.0,3.0,2.0,,,,[],,19.297943,-99.244117,2025-11-30 04:21:33
https://propiedades.com/inmuebles/departamento-en-venta-coahuila-roma-norte-df-29714654#pagina=6&tipos=residencial-venta&area=df&pos=31,30411726.0,8325200.0,"Se vende departamento Coahuila, Colonia Roma Norte, C.P. 06700",Departamento,,Roma Norte,Cuauhtémoc,6700.0,2.0,2.0,0.0,5.0,,[],54490.0,19.418323,-99.162565,2025-11-30 04:21:48
https://propiedades.com/inmuebles/departamento-en-venta-lafragua-tabacalera-df-28553836#pagina=22&tipos=residencial-venta&area=df&pos=33,29793360.0,11000000.0,"Se vende departamento Lafragua, Colonia Tabacalera, C.P. 06030",Departamento,,Tabacalera,Desconocida,6030.0,2.0,2.0,0.0,2.0,,[],61480.0,,,2025-11-30 04:22:05
https://propiedades.com/inmuebles/departamento-en-venta-las-aguilas-df-27450217#pagina=26&tipos=residencial-venta&area=df&pos=41,29465380.0,3600000.0,"Departamento disponible en venta en , Colonia Las Águilas, C.P. 01048",Departamento,,Las Águilas,Desconocida,1048.0,2.0,1.0,115.0,2.0,,[],51170.0,,,2025-11-30 04:22:25
https://propiedades.com/inmuebles/departamento-en-venta-av-santa-fe-santa-fe-santa-fe-cuajimalpa-df-16137021#pagina=18&tipos=residencial-venta&area=df&pos=32,30316161.0,11000000.0,"Se vende departamento en AV. SANTA FE, SANTA FE, Colonia Santa Fe Cuajimalpa, C.P. 05348",Departamento,Avenida Santa Fe,Santa Fe Cuajimalpa,Cuajimalpa,5348.0,2.0,2.0,200.0,3.0,7.0,[],52900.0,19.360978,-99.268514,2025-11-30 04:22:44
https://propiedades.com/inmuebles/casa-en-venta-cerro-de-la-carbonera-sn-campestre-churubusco-df-30513310#pagina=7&tipos=residencial-venta&area=df&pos=27,30542229.0,8980000.0,"Venta de casa CERRO DE LA CARBONERA #s/n, Colonia Campestre Churubusco, C.P. 04200",Casa,"centros comerciales y parques. Ubicación: Coyoacán, Ciudad de México",Campestre Churubusco,Coyoacán,4200.0,3.0,5.0,3.0,3.0,1.0,"['Cisterna', 'Telefonía']",21080.0,19.346188,-99.135629,2025-11-30 04:23:01
https://propiedades.com/inmuebles/departamento-en-venta-amores-col-del-valle-centro-ciudad-de-mexico-cdmx-del-valle-centro-df-30532970#pagina=8&tipos=residencial-venta&area=df&pos=11,28424978.0,12350000.0,"Departamento disponible en venta en Amores, Col del Valle Centro, Ciudad de México, CDMX, Colonia Del Valle Centro, C.P. 03100",Departamento,"Col del Valle Centro, Ciudad de México",Del Valle Centro,Benito Juárez,3100.0,3.0,2.0,170.0,2.0,1.0,['Cisterna'],42630.0,19.386924,-99.163602,2025-11-30 04:23:40
https://propiedades.com/inmuebles/departamento-en-venta-3-picos-polanco-v-seccion-df-29549269#pagina=21&tipos=residencial-venta&area=df&pos=43,29700466.0,2000000.0,"Se vende departamento 3 picos, Colonia Polanco V Sección, C.P. 11560",Departamento,,Polanco V Sección,Miguel Hidalgo,11560.0,2.0,2.0,,,16.0,[],84460.0,19.429379,-99.196393,2025-11-30 04:23:58
https://propiedades.com/inmuebles/departamento-en-venta-comercio-51-escandon-i-seccion-df-28508210#pagina=22&tipos=residencial-venta&area=df&pos=40,28472891.0,4850000.0,"Venta de departamento COMERCIO #51, Colonia Escandón I Sección, C.P. 11800",Departamento,,Escandón I Sección,Miguel Hidalgo,11800.0,2.0,1.0,65.0,1.0,,[],42820.0,19.407116,-99.190617,2025-11-30 04:24:17
https://propiedades.com/inmuebles/departamento-en-venta-avenida-division-del-norte-2617-2617-del-carmen-df-30106882#pagina=11&tipos=residencial-venta&area=df&pos=23,30295153.0,3400000.0,"Venta de departamento en Avenida División del Norte 2617 #2617, Colonia Del Carmen, C.P. 04100",Departamento,"Benito Juárez, Ciudad de México",Del Carmen,Desconocida,4100.0,2.0,2.0,89.0,,50.0,['Cisterna'],34870.0,,,2025-11-30 04:24:34
https://propiedades.com/inmuebles/departamento-en-venta-c-monte-alban-narvarte-poniente-ciudad-de-mexico-cdmx-narvarte-poniente-df-30313410#pagina=31&tipos=residencial-venta&area=df&pos=6,28890700.0,6150000.0,"Departamento en venta disponible en C. Monte Albán, Narvarte Poniente, Ciudad de México, CDMX, Colonia Narvarte Poniente, C.P. 03020",Departamento,"Narvarte Poniente, Ciudad de México",Narvarte Poniente,Benito Juárez,3020.0,3.0,3.0,58.0,2.0,10.0,"['Cisterna', 'Telefonía']",41310.0,19.389297,-99.16122,2025-11-30 04:24:52
https://propiedades.com/inmuebles/departamento-en-venta-narvarte-poniente-df-27477553#pagina=23&tipos=residencial-venta&area=df&pos=12,28767154.0,9900000.0,"Venta departamento en , Colonia Narvarte Poniente, C.P. 03020",Departamento,,Narvarte Poniente,Benito Juárez,3020.0,3.0,2.0,170.0,2.0,,[],41310.0,19.392226,-99.157707,2025-11-30 04:25:08
https://propiedades.com/inmuebles/departamento-en-venta-fernando-montes-de-oca-127-127-condesa-df-29853799#pagina=11&tipos=residencial-venta&area=df&pos=43,28240077.0,5500000.0,"Venta departamento en Fernando Montes de Oca 127 #127Int. 403, Colonia Condesa, C.P. 06140",Departamento,Fernando Montes de Oca 127 #127int. 403,Condesa,Cuauhtémoc,6140.0,2.0,1.0,89.0,2.0,7.0,['Cisterna'],62600.0,19.414864,-99.176429,2025-11-30 04:25:30
https://propiedades.com/inmuebles/departamento-en-venta-calle-rio-grijalva-35-cuauhtemoc-06500-ciudad-de-mexico-cdmx-35-cuauhtemoc-df-30456586#pagina=28&tipos=residencial-venta&area=df&pos=45,30521402.0,6800000.0,"Departamento disponible en venta en Calle Río Grijalva 35, Cuauhtémoc, 06500 Ciudad de México, CDMX #35, Colonia Cuauhtémoc, C.P. 06500",Departamento,Calle Río Grijalva 35,Cuauhtémoc,Cuauhtémoc,6500.0,2.0,2.0,90.0,,1.0,[],60120.0,19.43349,-99.170055,2025-11-30 04:25:50
https://propiedades.com/inmuebles/departamento-en-venta-mapimi-valle-gomez-df-27472271#pagina=4&tipos=residencial-venta&area=df&pos=15,30396403.0,1972534.0,"Departamento en venta, Mapimi, Colonia Valle Gómez, C.P. 06240",Departamento,Venta,Valle Gómez,Desconocida,6240.0,2.0,1.0,42.0,1.0,,[],25030.0,,,2025-11-30 04:26:06
https://propiedades.com/inmuebles/departamento-en-venta-departamento-con-2-recamaras-y-roof-en-cuauhtemoc-cuauhtemoc-df-29494385#pagina=3&tipos=residencial-venta&area=df&pos=14,30456524.0,8250000.0,"Venta de departamento DEPARTAMENTO CON 2 RECAMARAS Y ROOF EN CUAUHTEMOC , Colonia Cuauhtémoc, C.P. 06500",Departamento,Cuauhtemoc,Cuauhtémoc,Cuauhtémoc,6500.0,2.0,2.0,85.0,1.0,1.0,['Cisterna'],60120.0,19.43263,-99.133178,2025-11-30 04:26:26
https://propiedades.com/inmuebles/casa-en-condominio-en-venta-tuxpan-san-jeronimo-aculco-df-29945609#pagina=31&tipos=residencial-venta&area=df&pos=12,30068053.0,20197000.0,"Venta de casa en condominio Tuxpan, Colonia San Jerónimo Aculco, C.P. 10400",Casa,"San Jerónimo Lídice, Ciudad de México",San Jerónimo Aculco,La Magdalena Contreras,10400.0,3.0,3.0,300.0,3.0,10.0,"['Cisterna', 'Telefonía']",,19.326798,-99.222269,2025-11-30 04:28:00
https://propiedades.com/inmuebles/departamento-en-venta-tokio-514-portales-nte-benito-juarez-03303-ciudad-de-mexico-cdmx-514-portales-norte-df-30560692#pagina=15&tipos=residencial-venta&area=df&pos=1,30121047.0,2490000.0,"Se vende departamento Tokio 514, Portales Nte, Benito Juárez, 03303 Ciudad de México, CDMX #514, Colonia Portales Norte, C.P. 03303",Departamento,,Portales Norte,Benito Juárez,3303.0,2.0,1.0,5.0,1.0,15.0,[],41970.0,19.368262,-99.149281,2025-11-30 04:28:20
https://propiedades.com/inmuebles/departamento-en-venta-calle-gabino-barreda-89-89-san-rafael-df-30172722#pagina=30&tipos=residencial-venta&area=df&pos=35,28295538.0,6150000.0,"Venta de departamento Calle Gabino Barreda 89 #89, Colonia San Rafael, C.P. 06470",Departamento,,San Rafael,Cuauhtémoc,6470.0,2.0,2.0,88.0,1.0,1.0,['Telefonía'],44580.0,19.437945,-99.162422,2025-11-30 04:28:38
https://propiedades.com/inmuebles/departamento-en-venta-finisterre-santiago-atzacoalco-df-30462837#pagina=15&tipos=residencial-venta&area=df&pos=16,29729152.0,1400000.0,"Departamento en venta disponible en Finisterre, Colonia Santiago Atzacoalco, C.P. 07040",Departamento,"Gustavo A. Madero, Ciudad de México",Santiago Atzacoalco,Desconocida,7040.0,2.0,1.0,51.0,,9.0,[],31030.0,,,2025-11-30 04:28:54
https://propiedades.com/inmuebles/casa-en-venta-moguer-cerro-de-la-estrella-09860-ciudad-de-mexico-cdmx-cerro-de-la-estrella-df-30532981#pagina=32&tipos=residencial-venta&area=df&pos=17,30533867.0,979000.0,"Casa disponible en venta en Moguer, Cerro de la Estrella, 09860 Ciudad de México, CDMX, Colonia Cerro de La Estrella, C.P. 09860",Casa,Moguer,Cerro de la Estrella,Desconocida,9860.0,4.0,3.0,173.0,3.0,10.0,"['Cisterna', 'Telefonía']",10560.0,,,2025-11-30 04:29:11
https://propiedades.com/inmuebles/departamento-en-venta-bordo-valle-gomez-df-30462841#pagina=15&tipos=residencial-venta&area=df&pos=11,30154044.0,2260000.0,"Venta departamento en Bordo, Colonia Valle Gómez, C.P. 15210",Departamento,Bordo,Valle Gómez,Desconocida,15210.0,2.0,2.0,8.0,1.0,,[],22480.0,,,2025-11-30 04:29:22
https://propiedades.com/inmuebles/departamento-en-venta-agricola-pantitlan-df-30375907#pagina=22&tipos=residencial-venta&area=df&pos=34,29686144.0,1900000.0,"Se vende departamento en , Colonia Agrícola Pantitlan, C.P. 08100",Departamento,"Iztacalco, Ciudad de México",Agrícola Pantitlan,Iztacalco,8100.0,2.0,1.0,54.0,1.0,7.0,[],16320.0,19.405797,-99.066372,2025-11-30 04:29:41
https://propiedades.com/inmuebles/departamento-en-venta-azcapotzalco-df-30555976#pagina=25&tipos=residencial-venta&area=df&pos=13,30201961.0,1815000.0,"Departamento en venta disponible en , Colonia Azcapotzalco, C.P. 02070",Departamento,"Azcapotzalco, Ciudad de México",Azcapotzalco,Azcapotzalco,2070.0,2.0,1.0,52.0,,20.0,[],24590.0,19.497607,-99.175195,2025-11-30 04:29:58
https://propiedades.com/inmuebles/departamento-en-venta-coahuila-3-3-roma-norte-df-30106040#pagina=35&tipos=residencial-venta&area=df&pos=6,29714655.0,5368698.0,"Se vende departamento Coahuila 3 #3, Colonia Roma Norte, C.P. 06700",Departamento,,Roma Norte,Cuauhtémoc,6700.0,2.0,1.0,70.0,1.0,1.0,"['Telefonía', 'Aire acondicionado']",54490.0,19.418323,-99.162565,2025-11-30 04:30:17
https://propiedades.com/inmuebles/departamento-en-venta-c-pachuca-colonia-condesa-06140-ciudad-de-mexico-cdmx-sn-condesa-df-30421456#pagina=28&tipos=residencial-venta&area=df&pos=13,30274533.0,4650000.0,"Departamento disponible en venta en C. Pachuca, Colonia Condesa, 06140 Ciudad de México, CDMX #s/n, Colonia Condesa, C.P. 06140",Departamento,C. Pachuca,Condesa,Cuauhtémoc,6140.0,2.0,1.0,69.0,1.0,,[],62600.0,19.414758,-99.177956,2025-11-30 04:30:34
https://propiedades.com/inmuebles/departamento-en-venta-paseo-de-la-reforma-tabacalera-df-28855594#pagina=4&tipos=residencial-venta&area=df&pos=24,30537920.0,6500000.0,"Departamento en venta, Paseo de la Reforma, Colonia Tabacalera, C.P. 06030",Departamento,Venta,Tabacalera,Desconocida,6030.0,2.0,1.0,,2.0,,[],61480.0,,,2025-11-30 04:31:09
https://propiedades.com/inmuebles/departamento-en-venta-c-dr-jose-maria-vertiz-184-doctores-cuauhtemoc-06720-ciudad-de-mexico-cdmx-184-doctores-df-30534255#pagina=10&tipos=residencial-venta&area=df&pos=19,30576670.0,3534000.0,"Departamento en venta, C. Dr. José María Vértiz 184, Doctores, Cuauhtémoc, 06720 Ciudad de México, CDMX #184, Colonia Doctores, C.P. 06720",Departamento,Venta,Doctores,Cuauhtémoc,6720.0,2.0,2.0,70.0,1.0,3.0,['Cisterna'],20910.0,19.421442,-99.14322,2025-11-30 04:31:29
https://propiedades.com/inmuebles/departamento-en-venta-c-gabino-barreda-89-san-rafael-cuauhtemoc-06470-ciudad-de-mexico-cdmx-89-san-rafael-df-30553845#pagina=29&tipos=residencial-venta&area=df&pos=26,28295538.0,6350000.0,"Departamento disponible en venta en C. Gabino Barreda 89, San Rafael, Cuauhtémoc, 06470 Ciudad de México, CDMX #89, Colonia San Rafael, C.P. 06470",Departamento,C. Gabino Barreda 89,San Rafael,Cuauhtémoc,6470.0,2.0,2.0,75.0,1.0,1.0,[],44580.0,19.438513,-99.163704,2025-11-30 04:31:46
https://propiedades.com/inmuebles/departamento-en-venta-carretera-mexico-toluca-contadero-df-30564577#pagina=20&tipos=residencial-venta&area=df&pos=2,28793400.0,4108395.0,"Departamento en venta, Carretera México Toluca, Colonia Contadero, C.P. 05500",Departamento,Venta,Contadero,Cuajimalpa,5500.0,3.0,2.0,59.0,2.0,,[],51870.0,19.343804,-99.305993,2025-11-30 04:32:02
https://propiedades.com/inmuebles/casa-en-venta-mazatlan-condesa-df-25214829#pagina=5&tipos=residencial-venta&area=df&pos=15,29341494.0,12320000.0,"Venta de casa en Mazatlan, Colonia Condesa, C.P. 06140",Casa,"Colonia Condesa, Ciudad de México",Condesa,Cuauhtémoc,6140.0,2.0,2.0,0.0,2.0,,[],73470.0,19.414864,-99.176429,2025-11-30 04:32:20
https://propiedades.com/inmuebles/departamento-en-venta-anaxagoras-narvarte-poniente-df-28890700#pagina=22&tipos=residencial-venta&area=df&pos=13,30313410.0,6280000.0,"Se vende departamento Anaxagoras, Colonia Narvarte Poniente, C.P. 03020",Departamento,"Narvarte Poniente, Ciudad de México",Narvarte Poniente,Benito Juárez,3020.0,3.0,2.0,82.0,2.0,5.0,[],41310.0,19.389297,-99.16122,2025-11-30 04:32:37
https://propiedades.com/inmuebles/departamento-en-venta-penthouse-con-roof-privado-en-roma-norte-roma-norte-df-29455022#pagina=3&tipos=residencial-venta&area=df&pos=7,29290008.0,24850000.0,"Venta de departamento PENTHOUSE CON ROOF PRIVADO EN ROMA NORTE, Colonia Roma Norte, C.P. 06700",Departamento,,Roma Norte,Cuauhtémoc,6700.0,3.0,4.0,209.0,3.0,1.0,['Cisterna'],54490.0,19.418323,-99.162565,2025-11-30 04:32:55
https://propiedades.com/inmuebles/casa-en-venta-sur-65a-viaducto-piedad-df-29498504#pagina=14&tipos=residencial-venta&area=df&pos=22,30367011.0,8850000.0,"Se vende casa Sur 65-A, Colonia Viaducto Piedad, C.P. 08200",Casa,,Viaducto Piedad,Desconocida,8200.0,4.0,3.0,,2.0,50.0,['Cisterna'],28910.0,,,2025-11-30 04:33:11
https://propiedades.com/inmuebles/casa-en-condominio-en-venta-fuente-de-la-luna-fuentes-del-pedregal-df-29980753#pagina=31&tipos=residencial-venta&area=df&pos=38,29881668.0,32000000.0,"Casa en condominio en venta disponible en Fuente de La Luna, Colonia Fuentes del Pedregal, C.P. 14140",Casa,calle es cerrada con vigilancia. La propiedad cuenta con 3 recam,Fuentes del Pedregal,Desconocida,14140.0,3.0,4.0,,4.0,1.0,"['Cisterna', 'Telefonía']",,,,2025-11-30 04:33:28
https://propiedades.com/inmuebles/departamento-en-venta-avenida-ribera-de-san-cosme-santa-maria-la-ribera-df-30122924#pagina=32&tipos=residencial-venta&area=df&pos=40,30333590.0,4745000.0,"Departamento disponible en venta en Avenida Ribera de San Cosme , Colonia Santa Maria La Ribera, C.P. 06400",Departamento,Avenida Ribera de San Cosme,Santa Maria la Ribera,Desconocida,6400.0,2.0,2.0,67.0,2.0,1.0,[],36890.0,,,2025-11-30 04:33:47
